complaint_id,client_id,date_received,product_id,via_id,response_id
CR1508903,C00002139,2015-08-07,1,2,1
CR1508948,C00001007,2015-08-07,1,1,1
CR1508993,C00000490,2015-08-07,1,2,1
CR1509134,C00004175,2015-08-07,3,4,1
CR1509142,C00003260,2015-08-07,1,2,7
CR1509215,C00002333,2015-08-07,2,4,1
CR1509430,C00004183,2015-08-08,1,2,1
CR1509454,C00005928,2015-08-08,2,2,1
CR1509557,C00005171,2015-08-08,1,2,1
CR1509634,C00012662,2015-08-08,5,2,1
CR1509710,C00004116,2015-08-08,2,2,7
CR1509790,C00003875,2015-08-08,1,2,1
CR1509904,C00003643,2015-08-09,3,2,1
CR1510024,C00002385,2015-08-09,1,2,7
CR1510210,C00004395,2015-08-10,1,2,1
CR1510219,C00000785,2015-08-10,2,1,1
CR1510291,C00003089,2015-08-10,1,3,1
CR1510323,C00011372,2015-08-10,1,2,1
CR1510416,C00004717,2015-08-10,1,2,7
CR1511129,C00000554,2015-08-10,1,1,1
CR1511619,C00003591,2015-08-10,5,2,1
CR1511706,C00006501,2015-08-10,2,2,1
CR1511791,C00009196,2015-08-10,1,2,1
CR1511904,C00004104,2015-08-10,1,2,7
CR1512398,C00004754,2015-08-11,2,2,1
CR1512496,C00003094,2015-08-11,3,2,1
CR1512710,C00000105,2015-08-11,1,2,1
CR1512902,C00009997,2015-08-11,3,4,1
CR1512959,C00002618,2015-08-11,1,2,1
CR1513026,C00002268,2015-08-11,1,2,7
CR1513626,C00000075,2015-08-11,1,2,1
CR1513764,C00001075,2015-08-11,3,1,1
CR1513778,C00000116,2015-08-11,1,2,7
CR1513988,C00000596,2015-08-11,2,2,1
CR1514039,C00000123,2015-08-11,2,2,1
CR1514139,C00003313,2015-08-11,2,2,1
CR1514424,C00003954,2015-08-12,3,3,1
CR1514444,C00000554,2015-08-12,3,3,1
CR1514474,C00011271,2015-08-12,1,2,1
CR1514539,C00004588,2015-08-12,2,2,1
CR1514702,C00003621,2015-08-12,3,2,1
CR1514792,C00000670,2015-08-12,1,2,1
CR1515151,C00003331,2015-08-12,1,1,1
CR1515265,C00007594,2015-08-12,3,2,1
CR1515625,C00002166,2015-08-12,1,2,4
CR1515674,C00003515,2015-08-12,1,2,4
CR1515836,C00002536,2015-08-12,1,3,7
CR1516208,C00004685,2015-08-12,1,3,7
CR1516212,C00002507,2015-08-12,1,3,1
CR1516235,C00002504,2015-08-12,2,3,1
CR1516239,C00009914,2015-08-12,1,3,7
CR1516242,C00002548,2015-08-12,2,3,1
CR1516248,C00005313,2015-08-12,1,3,1
CR1516257,C00000275,2015-08-12,2,3,1
CR1516263,C00004681,2015-08-12,1,3,7
CR1516291,C00003503,2015-08-12,1,3,1
CR1516312,C00011976,2015-08-12,1,3,1
CR1516330,C00000661,2015-08-12,1,3,7
CR1516340,C00001449,2015-08-12,1,3,7
CR1516387,C00003579,2015-08-12,2,2,1
CR1516464,C00003498,2015-08-12,1,2,1
CR1516650,C00003035,2015-08-12,1,2,7
CR1516691,C00004092,2015-08-13,1,4,1
CR1516785,C00001055,2015-08-13,1,2,1
CR1516833,C00000516,2015-08-12,3,3,7
CR1516854,C00000505,2015-08-13,3,2,1
CR1516899,C00001067,2015-08-13,2,2,1
CR1516916,C00002271,2015-08-13,2,2,7
CR1516954,C00004662,2015-08-13,2,2,4
CR1517011,C00003332,2015-08-13,1,2,7
CR1517041,C00001572,2015-08-12,3,3,1
CR1517159,C00011886,2015-08-13,1,1,1
CR1517191,C00003447,2015-08-13,1,3,1
CR1517203,C00002779,2015-08-13,5,1,1
CR1517596,C00008661,2015-08-13,6,2,7
CR1518175,C00001971,2015-08-13,2,2,4
CR1518207,C00001492,2015-08-13,2,2,7
CR1518253,C00004063,2015-08-13,3,2,1
CR1518405,C00004642,2015-08-13,6,1,1
CR1518846,C00008030,2015-08-14,2,2,1
CR1518856,C00006544,2015-08-14,2,2,1
CR1518921,C00013750,2015-08-14,3,2,1
CR1519127,C00002197,2015-08-14,1,2,7
CR1519222,C00002743,2015-08-14,1,3,7
CR1519312,C00003589,2015-08-14,2,2,1
CR1519572,C00005180,2015-08-14,1,2,1
CR1519771,C00003894,2015-08-14,1,1,1
CR1519880,C00002925,2015-08-14,3,2,7
CR1519904,C00002673,2015-08-14,5,3,7
CR1519920,C00003265,2015-08-14,3,3,1
CR1519980,C00001876,2015-08-14,1,3,7
CR1520096,C00004076,2015-08-14,2,2,7
CR1520181,C00001369,2015-08-14,2,2,1
CR1520460,C00006196,2015-08-15,3,2,4
CR1520641,C00002972,2015-08-15,2,2,1
CR1520719,C00012095,2015-08-15,2,2,1
CR1520758,C00007862,2015-08-15,1,2,1
CR1520768,C00001765,2015-08-16,6,2,1
CR1520796,C00002125,2015-08-16,1,2,4
CR1521023,C00006272,2015-08-16,1,2,1
CR1521079,C00004465,2015-08-17,2,1,1
CR1521086,C00009546,2015-08-17,2,2,1
CR1521139,C00003333,2015-08-17,1,3,1
CR1521154,C00002493,2015-08-17,1,2,1
CR1521262,C00000107,2015-08-17,2,2,1
CR1521337,C00005460,2015-08-17,3,3,4
CR1521537,C00001768,2015-08-17,1,3,1
CR1521579,C00004785,2015-08-17,1,2,7
CR1521607,C00001592,2015-08-17,2,2,1
CR1521824,C00001613,2015-08-17,2,3,4
CR1521985,C00000844,2015-08-17,6,2,1
CR1522086,C00001423,2015-08-17,3,2,7
CR1522316,C00002312,2015-08-17,2,1,1
CR1522631,C00001201,2015-08-17,2,2,4
CR1522794,C00001134,2015-08-17,3,1,4
CR1522797,C00003799,2015-08-17,2,2,4
CR1522811,C00002563,2015-08-17,1,1,1
CR1522845,C00003054,2015-08-17,2,2,7
CR1522846,C00004270,2015-08-17,1,4,1
CR1522920,C00011701,2015-08-17,3,2,1
CR1523000,C00001667,2015-08-17,5,1,1
CR1523348,C00003206,2015-08-18,2,4,1
CR1523380,C00002778,2015-08-18,1,2,7
CR1523480,C00007724,2015-08-18,5,2,1
CR1523519,C00003923,2015-08-18,2,2,4
CR1523524,C00001409,2015-08-18,1,2,1
CR1523559,C00001892,2015-08-18,2,2,1
CR1523649,C00008568,2015-08-18,2,2,1
CR1523650,C00001952,2015-08-18,1,2,1
CR1523784,C00004398,2015-08-18,1,2,4
CR1523827,C00004824,2015-08-18,1,1,1
CR1523837,C00002924,2015-08-18,1,2,7
CR1523951,C00001219,2015-08-18,1,2,1
CR1523962,C00000531,2015-08-18,1,2,7
CR1524018,C00002937,2015-08-18,2,2,1
CR1524092,C00002659,2015-08-18,1,2,1
CR1524276,C00002393,2015-08-18,1,2,1
CR1524415,C00002187,2015-08-18,2,4,1
CR1524924,C00003656,2015-08-18,3,1,1
CR1525100,C00002099,2015-08-18,2,2,1
CR1525145,C00000174,2015-08-18,2,2,1
CR1525200,C00001239,2015-08-18,1,2,1
CR1525634,C00002495,2015-08-19,1,2,1
CR1525671,C00003027,2015-08-19,1,2,1
CR1525692,C00001577,2015-08-19,2,2,7
CR1525700,C00002358,2015-08-19,1,2,1
CR1525790,C00000865,2015-08-19,1,1,1
CR1525861,C00004439,2015-08-19,3,3,1
CR1525911,C00002517,2015-08-19,1,2,7
CR1525920,C00001197,2015-08-19,2,3,7
CR1526007,C00004572,2015-08-19,1,2,7
CR1526344,C00003254,2015-08-19,2,2,1
CR1526405,C00001160,2015-08-19,2,2,7
CR1526452,C00012325,2015-08-19,2,2,1
CR1526589,C00003664,2015-08-19,2,1,1
CR1526665,C00006827,2015-08-19,1,2,1
CR1526738,C00004717,2015-08-19,2,2,1
CR1526940,C00004650,2015-08-19,1,2,1
CR1527123,C00004258,2015-08-19,1,1,1
CR1527247,C00002167,2015-08-19,2,2,1
CR1527383,C00001275,2015-08-19,2,2,4
CR1527615,C00000928,2015-08-19,1,2,7
CR1527619,C00002740,2015-08-19,2,2,1
CR1527638,C00012729,2015-08-20,1,1,1
CR1527715,C00001143,2015-08-20,1,1,7
CR1527748,C00001287,2015-08-20,2,2,6
CR1527767,C00004061,2015-08-20,3,6,1
CR1527769,C00001107,2015-08-20,2,2,1
CR1527840,C00007411,2015-08-20,1,2,1
CR1528060,C00002252,2015-08-20,2,2,1
CR1528078,C00001340,2015-08-20,1,2,1
CR1528131,C00001218,2015-08-20,3,2,1
CR1528299,C00002496,2015-08-20,2,4,1
CR1528499,C00003840,2015-08-20,1,1,1
CR1528626,C00000417,2015-08-20,1,2,1
CR1528991,C00002053,2015-08-20,1,3,7
CR1529068,C00003131,2015-08-20,2,1,1
CR1529182,C00010828,2015-08-20,5,3,7
CR1529325,C00000016,2015-08-20,1,3,7
CR1529350,C00013404,2015-08-20,1,3,7
CR1529355,C00000963,2015-08-20,1,3,1
CR1529358,C00002026,2015-08-20,1,3,1
CR1529670,C00001326,2015-08-21,1,2,1
CR1529786,C00002118,2015-08-21,2,4,1
CR1529838,C00001780,2015-08-21,2,2,7
CR1529863,C00003492,2015-08-21,1,2,1
CR1529914,C00001444,2015-08-21,1,2,4
CR1529927,C00000824,2015-08-21,1,2,7
CR1530193,C00004788,2015-08-21,3,2,7
CR1530223,C00003622,2015-08-21,1,1,7
CR1530259,C00000227,2015-08-21,2,3,1
CR1530918,C00004408,2015-08-21,1,1,1
CR1530932,C00001424,2015-08-21,1,1,1
CR1531057,C00001200,2015-08-21,1,2,7
CR1531152,C00002821,2015-08-21,2,6,1
CR1531207,C00004607,2015-08-21,1,1,1
CR1531486,C00002991,2015-08-22,1,2,7
CR1531558,C00004663,2015-08-22,2,2,1
CR1531610,C00013404,2015-08-22,1,2,1
CR1531691,C00001457,2015-08-22,1,2,1
CR1531725,C00012051,2015-08-22,2,2,4
CR1531825,C00003885,2015-08-23,2,2,1
CR1531828,C00002099,2015-08-23,1,2,1
CR1531973,C00001240,2015-08-23,2,2,1
CR1532113,C00000610,2015-08-23,2,2,7
CR1532189,C00001226,2015-08-24,3,2,1
CR1532283,C00000655,2015-08-24,1,2,7
CR1532292,C00003358,2015-08-24,1,3,1
CR1532349,C00011676,2015-08-24,2,3,4
CR1532389,C00001182,2015-08-24,2,3,7
CR1532405,C00004480,2015-08-24,2,2,1
CR1532458,C00003566,2015-08-24,1,2,1
CR1532497,C00008738,2015-08-24,2,2,1
CR1533059,C00003619,2015-08-24,3,1,1
CR1533147,C00010275,2015-08-24,1,2,7
CR1533150,C00000062,2015-08-24,2,2,1
CR1533299,C00004263,2015-08-24,2,2,7
CR1533412,C00003384,2015-08-24,1,1,1
CR1533455,C00011713,2015-08-24,2,2,7
CR1533670,C00004362,2015-08-24,1,3,1
CR1533989,C00011701,2015-08-24,1,3,1
CR1533990,C00000913,2015-08-24,2,2,1
CR1534030,C00002452,2015-08-24,2,2,1
CR1534034,C00002293,2015-08-24,1,1,1
CR1534528,C00001478,2015-08-25,1,2,1
CR1534644,C00000612,2015-08-25,2,2,1
CR1534875,C00002254,2015-08-25,1,2,7
CR1534938,C00002836,2015-08-25,1,2,4
CR1535243,C00003070,2015-08-25,1,2,1
CR1535245,C00002930,2015-08-25,2,1,1
CR1535566,C00000898,2015-08-25,2,3,7
CR1535584,C00001030,2015-08-25,2,3,1
CR1535757,C00003288,2015-08-25,1,1,7
CR1535877,C00001671,2015-08-25,2,2,7
CR1535915,C00001014,2015-08-25,2,1,7
CR1535918,C00004460,2015-08-25,1,2,7
CR1535931,C00001592,2015-08-25,2,2,1
CR1536099,C00003770,2015-08-25,1,3,4
CR1536129,C00002098,2015-08-25,3,2,1
CR1536135,C00013071,2015-08-25,2,2,1
CR1536162,C00011676,2015-08-25,1,1,1
CR1536221,C00002407,2015-08-25,1,2,1
CR1536636,C00001620,2015-08-26,3,3,1
CR1536830,C00003872,2015-08-26,3,3,7
CR1536850,C00004686,2015-08-26,1,3,7
CR1536987,C00004754,2015-08-26,2,2,1
CR1537003,C00003428,2015-08-26,2,2,7
CR1537028,C00011331,2015-08-26,2,3,1
CR1537041,C00007010,2015-08-26,2,3,1
CR1537045,C00003385,2015-08-26,2,3,1
CR1537068,C00006619,2015-08-26,1,3,1
CR1537127,C00000369,2015-08-26,2,3,7
CR1537140,C00000269,2015-08-26,1,3,1
CR1537147,C00003258,2015-08-26,1,3,1
CR1537150,C00003132,2015-08-26,1,3,7
CR1537152,C00004590,2015-08-26,1,3,7
CR1537158,C00000366,2015-08-26,1,3,1
CR1537298,C00002150,2015-08-26,2,2,1
CR1537437,C00003267,2015-08-26,2,2,7
CR1537464,C00003882,2015-08-26,2,4,1
CR1537632,C00001777,2015-08-26,2,3,4
CR1537633,C00003807,2015-08-26,1,3,7
CR1537653,C00003029,2015-08-26,2,3,7
CR1537668,C00001373,2015-08-26,3,3,1
CR1537815,C00004729,2015-08-26,1,1,1
CR1537918,C00002326,2015-08-26,1,3,1
CR1538082,C00002673,2015-08-26,1,3,7
CR1538323,C00001751,2015-08-26,2,4,1
CR1538476,C00001351,2015-08-26,5,2,7
CR1538507,C00002161,2015-08-26,2,2,7
CR1538685,C00003042,2015-08-26,3,3,1
CR1538715,C00001963,2015-08-26,2,2,4
CR1538731,C00004761,2015-08-26,2,2,1
CR1538740,C00004384,2015-08-26,1,3,1
CR1538747,C00000014,2015-08-26,2,3,1
CR1538753,C00011362,2015-08-26,2,1,1
CR1538957,C00003342,2015-08-27,2,2,4
CR1539033,C00000648,2015-08-27,1,3,7
CR1539105,C00009675,2015-08-27,2,2,1
CR1539167,C00001170,2015-08-27,1,3,1
CR1539239,C00003259,2015-08-27,1,3,1
CR1539279,C00003265,2015-08-27,3,3,1
CR1539286,C00002968,2015-08-27,2,3,7
CR1539294,C00013044,2015-08-27,3,3,1
CR1539325,C00003115,2015-08-27,1,2,1
CR1539353,C00000158,2015-08-27,2,2,1
CR1539405,C00004283,2015-08-27,1,2,7
CR1539434,C00001083,2015-08-27,1,2,1
CR1539462,C00000893,2015-08-27,3,3,6
CR1539471,C00000728,2015-08-27,1,3,1
CR1539476,C00001936,2015-08-27,1,3,7
CR1539508,C00002869,2015-08-27,2,2,1
CR1539537,C00005398,2015-08-27,2,3,7
CR1539538,C00002692,2015-08-27,3,3,7
CR1539544,C00009274,2015-08-27,2,3,1
CR1539565,C00004191,2015-08-27,2,3,7
CR1539569,C00002399,2015-08-27,2,3,1
CR1539575,C00001865,2015-08-27,1,3,1
CR1539639,C00001706,2015-08-27,2,2,4
CR1539715,C00000992,2015-08-27,1,1,1
CR1539752,C00000731,2015-08-27,2,2,1
CR1539787,C00000059,2015-08-27,1,2,1
CR1540041,C00000414,2015-08-27,1,2,1
CR1540128,C00000018,2015-08-27,1,3,7
CR1540147,C00002049,2015-08-27,2,3,7
CR1540160,C00002833,2015-08-27,2,3,1
CR1540236,C00000863,2015-08-27,1,2,7
CR1540348,C00003281,2015-08-27,1,1,7
CR1540488,C00001283,2015-08-27,1,1,7
CR1540649,C00002578,2015-08-27,1,1,1
CR1540708,C00001491,2015-08-27,1,2,1
CR1540727,C00004404,2015-08-27,2,2,1
CR1540818,C00006175,2015-08-27,1,2,7
CR1540852,C00002754,2015-08-27,1,2,1
CR1540895,C00003236,2015-08-27,1,2,1
CR1540922,C00003428,2015-08-27,1,2,7
CR1540926,C00001268,2015-08-27,1,2,1
CR1540941,C00003445,2015-08-27,2,1,1
CR1541015,C00002735,2015-08-27,2,3,1
CR1541176,C00001611,2015-08-27,3,2,1
CR1541395,C00002224,2015-08-28,2,3,1
CR1541516,C00002953,2015-08-28,2,3,1
CR1541573,C00000303,2015-08-28,3,3,1
CR1541644,C00001318,2015-08-28,2,2,1
CR1541733,C00013576,2015-08-28,3,2,1
CR1541752,C00005263,2015-08-28,2,2,4
CR1541793,C00002081,2015-08-28,1,3,1
CR1541801,C00004051,2015-08-28,3,3,7
CR1541897,C00001980,2015-08-28,2,2,1
CR1542129,C00003898,2015-08-28,2,2,4
CR1542277,C00007855,2015-08-28,4,2,1
CR1542426,C00010998,2015-08-28,6,2,1
CR1542496,C00003798,2015-08-28,1,2,1
CR1542514,C00001522,2015-08-28,3,2,1
CR1542629,C00000908,2015-08-28,4,2,1
CR1542808,C00004405,2015-08-28,1,3,4
CR1542986,C00004626,2015-08-28,3,3,7
CR1542987,C00002163,2015-08-28,3,2,1
CR1543131,C00001692,2015-08-28,1,2,7
CR1543484,C00004901,2015-08-29,2,2,1
CR1543535,C00000638,2015-08-29,1,2,7
CR1543662,C00003910,2015-08-29,2,2,7
CR1543723,C00001948,2015-08-29,2,2,7
CR1543859,C00008030,2015-08-30,2,2,1
CR1543882,C00004064,2015-08-30,5,2,1
CR1543901,C00003156,2015-08-30,1,2,1
CR1543983,C00004258,2015-08-30,1,2,1
CR1544027,C00002977,2015-08-30,2,2,1
CR1544074,C00000765,2015-08-31,5,2,7
CR1544117,C00002950,2015-08-31,2,2,6
CR1544131,C00001108,2015-08-31,1,3,1
CR1544182,C00001796,2015-08-29,3,2,1
CR1544229,C00003312,2015-08-31,3,6,1
CR1544294,C00002337,2015-08-31,1,2,7
CR1544337,C00005081,2015-08-31,2,2,7
CR1544396,C00004329,2015-08-31,2,2,4
CR1544742,C00000680,2015-08-31,2,6,1
CR1545491,C00004008,2015-08-31,2,2,1
CR1545523,C00002996,2015-08-31,5,2,7
CR1545530,C00006112,2015-08-31,3,2,1
CR1545569,C00003248,2015-08-31,4,2,1
CR1546046,C00001506,2015-09-01,1,1,7
CR1546106,C00002048,2015-09-01,2,2,1
CR1546182,C00008333,2015-09-01,1,3,7
CR1546306,C00001631,2015-08-31,1,3,1
CR1546332,C00003908,2015-09-01,3,2,1
CR1546392,C00004195,2015-09-01,1,2,1
CR1546632,C00010828,2015-09-01,1,2,7
CR1546881,C00006183,2015-09-01,3,1,1
CR1546968,C00002639,2015-09-01,1,3,1
CR1547100,C00002259,2015-09-01,3,4,6
CR1547188,C00000568,2015-09-01,5,3,1
CR1547189,C00002490,2015-09-01,5,3,1
CR1547226,C00003868,2015-09-01,2,2,1
CR1547255,C00000900,2015-09-01,1,2,1
CR1547258,C00002195,2015-09-01,1,2,1
CR1547285,C00003678,2015-09-01,6,2,1
CR1547619,C00001625,2015-09-01,3,2,7
CR1547718,C00000833,2015-09-01,1,1,1
CR1547738,C00004611,2015-09-01,1,3,1
CR1547809,C00003372,2015-09-01,1,3,1
CR1548093,C00002156,2015-09-02,3,2,1
CR1548094,C00002474,2015-09-02,1,2,7
CR1548117,C00000386,2015-09-02,2,3,1
CR1548159,C00000481,2015-09-01,2,2,1
CR1548216,C00000036,2015-09-02,1,2,1
CR1548263,C00001856,2015-09-02,1,3,1
CR1548270,C00002294,2015-09-02,1,3,7
CR1548398,C00000632,2015-09-01,3,2,1
CR1548433,C00003702,2015-09-02,2,2,7
CR1548858,C00003816,2015-09-02,1,2,7
CR1548882,C00002909,2015-09-02,1,1,7
CR1549019,C00003121,2015-09-02,2,3,1
CR1549210,C00003260,2015-09-02,3,1,1
CR1549288,C00000416,2015-09-02,1,2,1
CR1549469,C00000010,2015-09-02,3,3,7
CR1549691,C00003062,2015-09-02,1,2,7
CR1549704,C00000290,2015-09-02,1,2,1
CR1549716,C00000227,2015-09-02,2,2,4
CR1549739,C00012344,2015-09-02,1,1,4
CR1550081,C00005701,2015-09-03,2,2,1
CR1550131,C00000379,2015-09-03,1,2,7
CR1550228,C00003250,2015-09-03,3,3,1
CR1550238,C00004068,2015-09-03,3,3,1
CR1550247,C00002677,2015-09-03,3,3,1
CR1550249,C00004434,2015-09-03,1,3,1
CR1550252,C00002325,2015-09-03,2,3,1
CR1550303,C00001852,2015-09-03,1,4,4
CR1550369,C00004515,2015-09-03,5,2,1
CR1550372,C00001450,2015-09-02,2,4,7
CR1550385,C00000905,2015-09-02,2,1,1
CR1550483,C00001435,2015-09-03,3,2,1
CR1550513,C00008726,2015-09-03,2,4,4
CR1550749,C00001053,2015-09-03,3,2,1
CR1550810,C00003714,2015-09-03,1,1,1
CR1550817,C00000300,2015-09-03,3,1,1
CR1550838,C00004529,2015-09-03,2,4,1
CR1550994,C00001679,2015-09-03,1,2,1
CR1550998,C00004672,2015-09-03,3,3,1
CR1551151,C00011596,2015-09-03,2,2,1
CR1551417,C00003015,2015-09-03,1,2,1
CR1551505,C00003463,2015-09-03,1,2,7
CR1551522,C00004262,2015-09-03,2,2,1
CR1551699,C00004054,2015-09-03,1,3,7
CR1552093,C00002841,2015-09-04,1,3,1
CR1552310,C00002708,2015-09-04,3,2,7
CR1552366,C00008276,2015-09-04,2,2,4
CR1552626,C00000092,2015-09-04,1,3,1
CR1552648,C00004747,2015-09-04,3,2,7
CR1552908,C00001663,2015-09-04,1,2,7
CR1553343,C00001561,2015-09-04,1,2,7
CR1553365,C00001673,2015-09-04,2,3,7
CR1553413,C00004585,2015-09-04,1,2,7
CR1553636,C00003532,2015-09-05,1,2,1
CR1553650,C00004032,2015-09-05,2,2,1
CR1553658,C00003197,2015-09-04,2,2,7
CR1553665,C00003291,2015-09-04,1,2,1
CR1553694,C00000053,2015-09-04,2,1,1
CR1553699,C00004241,2015-09-04,3,3,7
CR1553733,C00000139,2015-09-05,1,2,1
CR1553759,C00000564,2015-09-05,2,2,7
CR1553789,C00000162,2015-09-05,1,2,7
CR1553880,C00001491,2015-09-05,2,2,1
CR1553906,C00000642,2015-09-05,1,2,7
CR1553964,C00002157,2015-09-06,2,2,7
CR1554076,C00004249,2015-09-06,2,2,4
CR1554133,C00002297,2015-09-06,2,2,7
CR1554142,C00003023,2015-09-07,2,2,1
CR1554230,C00000036,2015-09-07,2,2,1
CR1554461,C00001323,2015-09-07,3,2,1
CR1554470,C00000710,2015-09-08,1,2,1
CR1554501,C00011517,2015-09-08,1,4,4
CR1554613,C00003759,2015-09-08,1,1,7
CR1554665,C00003699,2015-09-08,3,3,1
CR1554688,C00004785,2015-09-08,1,3,1
CR1554953,C00005376,2015-09-08,2,4,1
CR1555040,C00001166,2015-09-08,2,1,4
CR1555127,C00004442,2015-09-08,2,4,1
CR1555149,C00000629,2015-09-08,1,2,1
CR1555435,C00003486,2015-09-08,1,1,1
CR1555654,C00001956,2015-09-08,1,2,1
CR1555813,C00008074,2015-09-08,2,2,4
CR1555854,C00001924,2015-09-08,4,1,1
CR1555865,C00000209,2015-09-08,3,1,1
CR1555960,C00004202,2015-09-08,2,3,1
CR1556169,C00004222,2015-09-08,2,2,7
CR1556175,C00003204,2015-09-09,3,3,7
CR1556193,C00000513,2015-09-09,2,2,1
CR1556200,C00000358,2015-09-09,3,3,1
CR1556273,C00001929,2015-09-09,1,3,1
CR1556280,C00003028,2015-09-09,3,1,1
CR1556284,C00003832,2015-09-09,2,2,4
CR1556285,C00003455,2015-09-09,1,2,1
CR1556315,C00001872,2015-09-09,2,2,1
CR1556353,C00003880,2015-09-09,1,2,4
CR1556420,C00001148,2015-09-09,3,3,1
CR1556421,C00002402,2015-09-09,1,3,1
CR1556424,C00001901,2015-09-09,1,3,1
CR1556426,C00004788,2015-09-09,1,3,1
CR1556429,C00003426,2015-09-09,3,3,1
CR1556430,C00003652,2015-09-09,3,3,4
CR1556569,C00001036,2015-09-09,1,3,1
CR1556666,C00013750,2015-09-09,2,3,4
CR1556667,C00000853,2015-09-09,2,2,4
CR1556712,C00000835,2015-09-09,1,2,1
CR1556875,C00000870,2015-09-09,1,2,7
CR1557276,C00000584,2015-09-09,1,2,1
CR1557326,C00004048,2015-09-09,1,2,7
CR1557336,C00000725,2015-09-09,3,3,1
CR1557379,C00002382,2015-09-09,3,3,1
CR1557568,C00001838,2015-09-09,1,2,7
CR1557612,C00003738,2015-09-09,2,3,1
CR1557631,C00002942,2015-09-09,3,3,1
CR1557728,C00000926,2015-09-09,1,1,1
CR1557730,C00002054,2015-09-09,1,3,7
CR1557752,C00004458,2015-09-09,1,3,1
CR1557863,C00004465,2015-09-09,2,4,1
CR1557982,C00001998,2015-09-09,1,2,1
CR1558078,C00009834,2015-09-09,2,3,1
CR1558244,C00002206,2015-09-10,2,2,7
CR1558253,C00002832,2015-09-10,3,1,1
CR1558263,C00011804,2015-09-10,2,2,1
CR1558437,C00002662,2015-09-10,2,2,1
CR1558498,C00001696,2015-09-10,3,3,1
CR1558753,C00005056,2015-09-10,1,2,7
CR1558847,C00001772,2015-09-10,2,2,4
CR1558916,C00001705,2015-09-10,3,3,7
CR1559010,C00003777,2015-09-10,2,3,1
CR1559119,C00002518,2015-09-10,1,3,7
CR1559130,C00010777,2015-09-10,1,3,1
CR1559295,C00004530,2015-09-10,2,1,1
CR1559363,C00003458,2015-09-10,2,2,1
CR1559403,C00001077,2015-09-10,1,1,7
CR1559626,C00002893,2015-09-10,3,3,1
CR1559771,C00003546,2015-09-10,2,2,1
CR1559827,C00001734,2015-09-10,1,2,1
CR1559857,C00002769,2015-09-10,1,2,7
CR1559884,C00002643,2015-09-10,1,1,7
CR1559897,C00002591,2015-09-10,3,3,1
CR1559913,C00000329,2015-09-10,1,3,1
CR1559922,C00004766,2015-09-10,1,3,1
CR1559945,C00001862,2015-09-10,1,2,7
CR1559982,C00002962,2015-09-10,2,3,7
CR1559984,C00003817,2015-09-10,1,3,7
CR1560567,C00002456,2015-09-11,1,2,1
CR1560586,C00004046,2015-09-11,1,2,7
CR1560669,C00004263,2015-09-11,1,2,7
CR1560918,C00002852,2015-09-11,3,2,1
CR1560972,C00001079,2015-09-11,2,2,1
CR1561032,C00001385,2015-09-11,1,2,1
CR1561115,C00004390,2015-09-11,2,2,1
CR1561156,C00003025,2015-09-11,4,1,1
CR1561322,C00002373,2015-09-11,2,2,1
CR1561604,C00001881,2015-09-11,2,2,1
CR1561618,C00000653,2015-09-11,2,2,4
CR1561696,C00004441,2015-09-11,2,3,1
CR1562064,C00001314,2015-09-12,1,2,1
CR1562355,C00001832,2015-09-13,2,2,7
CR1562385,C00009995,2015-09-12,2,2,7
CR1562440,C00003450,2015-09-12,1,2,4
CR1562547,C00001761,2015-09-13,2,2,7
CR1562611,C00000607,2015-09-14,3,2,1
CR1562623,C00001177,2015-09-14,1,2,7
CR1563030,C00000753,2015-09-14,4,2,1
CR1563066,C00004240,2015-09-14,2,2,1
CR1563107,C00004180,2015-09-14,1,6,1
CR1563117,C00011286,2015-09-14,3,2,7
CR1563249,C00012851,2015-09-14,3,3,1
CR1563380,C00003977,2015-09-14,1,2,4
CR1563387,C00012464,2015-09-14,1,3,1
CR1563417,C00013172,2015-09-14,2,2,1
CR1563428,C00002411,2015-09-14,5,1,1
CR1563615,C00002610,2015-09-14,3,3,1
CR1563684,C00004199,2015-09-14,2,3,1
CR1564016,C00001375,2015-09-14,2,2,1
CR1564105,C00000107,2015-09-14,2,2,1
CR1564128,C00010517,2015-09-14,1,3,7
CR1564202,C00000331,2015-09-14,3,2,1
CR1564507,C00012416,2015-09-15,2,2,7
CR1564538,C00004319,2015-09-15,3,2,1
CR1564589,C00002501,2015-09-15,1,2,1
CR1564641,C00003956,2015-09-15,2,2,1
CR1564780,C00002442,2015-09-15,1,2,1
CR1564804,C00000465,2015-09-15,2,2,1
CR1564879,C00003345,2015-09-15,1,2,7
CR1564953,C00005404,2015-09-15,1,2,1
CR1564963,C00011131,2015-09-15,2,2,1
CR1564964,C00004266,2015-09-15,3,3,1
CR1565092,C00000619,2015-09-15,1,2,1
CR1565097,C00001978,2015-09-15,1,1,4
CR1565229,C00012986,2015-09-15,2,4,1
CR1565310,C00003012,2015-09-15,1,1,1
CR1565363,C00001419,2015-09-15,3,4,1
CR1565422,C00000968,2015-09-15,3,1,1
CR1565442,C00001591,2015-09-15,1,3,1
CR1565640,C00000027,2015-09-15,3,1,1
CR1566064,C00003737,2015-09-15,1,3,1
CR1566204,C00001096,2015-09-15,3,2,1
CR1566328,C00003538,2015-09-15,1,1,7
CR1566532,C00000019,2015-09-16,2,2,1
CR1566591,C00001811,2015-09-16,3,6,7
CR1566680,C00002733,2015-09-15,3,3,1
